tipo,artista,genero,nombre,año,id
album,The Doors,rock,The Soft Parade (50th Anniversary Deluxe Edition),2019,0MuuO7q58HbGU3qUjICucE
album,Mikel Erentxun,rock,El último vuelo del hombre bala,2019,43qdA5bD2Nd2q6WenkmfD8
album,ATEEZ,rock,TREASURE EP. EXTRA: Shift The Map,2019,3uejTFamPCZuTD1HvYLqw2
album,ATEEZ,rock,TREASURE EP.FIN : All To Action,2019,4HGhzqQEY1X6WWZw6MhjlO
album,YUNGBLUD,rock,YUNGBLUD (Live In Atlanta),2019,207fkpKCM1uvB5R5G6uT0W
album,Bastille,rock,Doom Days (This Got Out Of Hand Edition),2019,2ZTutAjJEBw4mA5t4Edg1d
album,Bastille,rock,Doom Days,2019,2QzbL1DICo4xZnWr8Sw4fF
album,Pearl Jam,rock,Vault 9: Live in Seattle 12/8/93,2019,1D4fI3BbLIJL1aNhGztjUK
album,Skillet,rock,Victorious,2019,6uBm8oGd1fJNWpCsaURaPZ
album,Milky Chance,rock,Mind The Moon,2019,3msNbiI057b6ypzeOTjgxJ
album,TOMORROW X TOGETHER,rock,The Dream Chapter: MAGIC,2019,7yDyRk7Wvvw7JM1kqV4tJf
album,Foreigner,rock,Double Vision: Then and Now,2019,6DTxZudhvFf1NleWCXuwGg
album,Foreigner,rock,Live at the Rainbow ‘78,2019,06duRZuZTvHOLtJB5zq9ez
album,Foreigner,rock,Live in Concert,2019,63RFu6O3lPLu74zJ4s5d7L
album,Electric Light Orchestra,rock,Jeff Lynne's ELO - From Out Of Nowhere,2019,4JjLldxv4cJVhZpkyJIq4C
album,Rod Stewart,rock,You're In My Heart: Rod Stewart (with The Royal Philharmonic Orchestra),2019,2yIXnKzy6cfqb1b3eWRxr5
album,The Script,rock,Sunsets & Full Moons,2019,4BSDAmxxjYJnePMfh8kSJM
album,Simply Red,rock,Blue Eyed Soul,2019,1Xt82gCSRMS5AqznHZkav1
album,Bonnie Tyler,rock,Between the Earth and the Stars,2019,6cI8jVa7SfMGD33Bbceg3F
album,Daryl Hall & John Oates,rock,Philadelphia,2019,2yaT2iovnjDDrMQt9ZkCBq
album,Sting,rock,My Songs (Live),2019,2u7k8AG9v2bpsndoope2Zz
album,Sting,rock,My Songs (Deluxe),2019,2ApWqsjfhuwyjooHr9YRyl
album,The Goo Goo Dolls,rock,Miracle Pill,2019,79gY3R2V5HcDbnrMp6wuVP
album,Deep Purple,rock,Live in Rome 2013,2019,3y9upUoIh5JqePrmisKlDN
album,Mötley Crüe,rock,The Dirt Soundtrack,2019,6FLUCOGmzatDd2Ab85FjsO
album,America,rock,50th Anniversary: The Collection,2019,1dFdKXFhg5NzP8seepz1CL
album,Neil Young,rock,Colorado,2019,47EbZp22zR6rGhKJJsuZBv
album,Neil Young,rock,Tuscaloosa (Live),2019,06xFlLhfDdqrN76E2iMX9R
album,Volbeat,rock,"Rewind, Replay, Rebound (Deluxe)",2019,700dWAqcIsUkNJ1WN1XPT5
