tipo,artista,genero,nombre,año,id
album,Keith Urban,country,THE SPEED OF NOW Part 1,2020,4F3rUFQcKJm6b1BsJRwAbf
album,LeAnn Rimes,country,CHANT: The Human & The Holy,2020,1Am7TK3scBmJC5e5O7Tlel
album,Tim McGraw,country,McGraw Machine Hits: 2013-2019 (Big Machine Radio Release Special),2020,39xDxmvMjrPLPakxZm0osw
album,Tim McGraw,country,Here On Earth,2020,1txWLNMKiZ5K6ezFMtyjLM
album,Rascal Flatts,country,Twenty Years Of Rascal Flatts - The Greatest Hits (Big Machine Radio Release Special),2020,0qiEFHxD21aAxZ6NofQLJX
album,Rascal Flatts,country,Twenty Years Of Rascal Flatts - The Greatest Hits,2020,7iJH0tFXr2zjAAqqYKG2Ms
album,Rascal Flatts,country,How They Remember You (Big Machine Radio Release Special),2020,6wN2iLP9UMQwdQxLSkp1rX
album,Rascal Flatts,country,How They Remember You,2020,1XwToQelPUXtUKSYUApT9G
album,Lady A,country,Ocean (Deluxe Edition),2020,6AkxOYoywRR9OJx1gWGxwf
album,Lady A,country,On This Winter's Night (Deluxe),2020,6ww6efJkv3ytQfbEyMosPu
album,Sam Hunt,country,SOUTHSIDE,2020,1xRcR4iSouBrfVhuqFkPAJ
album,Sturgill Simpson,country,Cuttin' Grass - Vol. 2 (Cowboy Arms Sessions),2020,3N51Ixwph25awFqhoACG0U
album,Sturgill Simpson,country,Cuttin' Grass - Vol. 1 (Butcher Shoppe Sessions),2020,1S6sk9yusYQoadSAbx3ZB8
album,Josh Turner,country,Country State Of Mind,2020,7aM9Q3hl6uxC4xGuDdVyBY
album,Linda Ronstadt,country,Beneath The Halo Moon (Berkeley California '74 KMET Broadcast Remastered),2020,79RZtCb0QLXiWE5x0An3aU
album,Muscadine Bloodline,country,Burn It at Both Ends,2020,4ErAl5hH3SIKCackOBqBVA
album,The Crane Wives,country,Here I Am: Live from the Listening Room,2020,2Hmj5cbWG69USjmvitUmBF
album,John Fogerty,country,"Chasing Down A Hoodoo (Oakland, California Live '89)",2020,1i7xeULSfWHml2014ddYV5
album,John Fogerty,country,Fogerty's Factory (Expanded),2020,2XEZpzmR4rejt49yidHZVn
album,John Fogerty,country,Fogerty's Factory,2020,794N3a6M74JFoIr6ubamIA
album,Glen Campbell,country,In The Beginning,2020,1sPADYPPkvHOM2AL0c0i1e
album,Brantley Gilbert,country,Fire & Brimstone (Deluxe Edition),2020,0kKGVv7XAWy9YH5KJRFn8G
album,Brantley Gilbert,country,Fire & Brimstone (Deluxe Edition / Big Machine Radio Release Special),2020,4tzPbPVyS5UO6nFJK2gYOL
album,Cody Jinks,country,Red Rocks Live,2020,1ammT3CoDJ3BBp4V4vd5lh
album,Midland,country,Live From The Palomino (Full Length),2020,6VGsbgkfyJunkERCXbRAuS
album,Midland,country,Live From The Palomino,2020,5Ck7OfACj7bJ99vRf2oY3T
album,The Marshall Tucker Band,country,"New Year's Eve In California, 1973 (KSAN Broadcast)",2020,59OQOxNN92jwtgHFLgF3xI
album,The White Buffalo,country,On The Widow's Walk (Deluxe),2020,4jP977hwv6FgmgZJb6e6xN
album,The White Buffalo,country,On The Widow's Walk,2020,7fg2q8C1btKOKtbUb8IHfj
